시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적(㎡),지상층수,지하층수,통로너비,조명시설조도량,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,제공게임물명,공연장형태구분명,품목명
남양주시,뽑고뽑고 다산점,20200511,,13,영업중,,,,12248,"경기도 남양주시 다산중앙로123번길 21-7, 신해센트럴타워I 1층 120호 (다산동)",경기도 남양주시 다산동 6085-2번지 신해센트럴타워I 1층 120호 ,12248,37.6228428959,127.1517431622,,,,청소년게임제공업,유통관련업,,,"곰탱이,조아조아윷놀이1,T크레인박스,터닝포인트",36.3,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑기의 민족,20200511,,13,영업중,,,,12050,"경기도 남양주시 오남읍 진건오남로512번길 14, 1층",경기도 남양주시 오남읍 오남리 454-12번지 ,12050,37.6785691883,127.2104421148,,218489.17366739     ,464035.706706535    ,청소년게임제공업,유통관련업,,,토이즈팝,23.97,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑기명가,20201203,,13,영업중,,,,12248,"경기도 남양주시 다산중앙로123번길 22-18, 다산중앙하이츠파크  1층 103,104호 (다산동)","경기도 남양주시 다산동 6060-2 1층 103,104호 ",12248,37.6244741379,127.1516788907,,,,청소년게임제공업,유통관련업,,,토이즈팝,73.08,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,픽미업,20170320,,13,영업중,,031-575-5011,,12049,경기도 남양주시 오남읍 진건오남로 569,경기도 남양주시 오남읍 오남리 329번지,12049,37.6843842,127.2105821,,218511.440201734,464691.437981983,청소년게임제공업,유통관련업,,,곰탱이,39.6,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,W게임존 덕소점,20161222,,13,영업중,,,,12215,"경기도 남양주시 와부읍 덕소로 106-5, 1층",경기도 남양주시 와부읍 덕소리 511-7번지,12215,37.5845636,127.2117309,,218635.502646082,453613.348021313,청소년게임제공업,유통관련업,,,토이즈팝13 / 레인보우플러스4,49,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,W게임존,20161005,,13,영업중,,,,12175,"경기도 남양주시 화도읍 맷돌로 110-9, 101호 (별나라타운)",경기도 남양주시 화도읍 마석우리 392-1 ,12175,37.6571902641,127.3025271053,,226614.557551639    ,461689.023903197    ,청소년게임제공업,유통관련업,,,,34.2,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,탐이나 인형방,20190312,,13,영업중,,,,12020,"경기도 남양주시 진접읍 광릉내로 22, 동호빌딩 1층",경기도 남양주시 진접읍 부평리 612-2번지 동호빌딩 ,12020,37.7417422,127.1983303,,217416.295482094    ,471056.740077508    ,청소년게임제공업,유통관련업,,,마트크레인 등 5개 게임물,50,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑기스토리,20181213,,13,영업중,,,,12019,"경기도 남양주시 진접읍 광릉내로 73-2, 1층",경기도 남양주시 진접읍 팔야리 788-11번지 ,12019,37.7447620,127.2027177,,217803.999352162    ,471392.858418196    ,청소년게임제공업,유통관련업,,,,72,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,인형뽑기방,20170222,,13,영업중,,,,12072,"경기도 남양주시 진접읍 내각1로 82, 1층",경기도 남양주시 진접읍 내각리 324-19번지 ,12072,37.7042661,127.1662311,,216022              ,468266              ,청소년게임제공업,유통관련업,,,"러브푸시, 플러스크레인, 마트크레인, 자이언트캡처",30.4,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,셀프추억의오락실(청소년오락실),20190425,,13,영업중,,,,12118,"경기도 남양주시 퇴계원읍 도제원로 104, 백승빌딩 지하층",경기도 남양주시 퇴계원읍 퇴계원리 60-31번지 ,12118,37.6573526765,127.1456276062,,212780.892695247    ,461671.959019482    ,청소년게임제공업,유통관련업,,,,332.7,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,탱크PC,20190717,,13,영업중,,,,12239,경기도 남양주시 홍유릉로248번길 16 (금곡동),경기도 남양주시 금곡동 655-10번지 ,12239,37.6253334,127.2009250,,217671.849041025    ,458136.074578866    ,청소년게임제공업,유통관련업,2,기타,,35,2,1,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑아볼깡,20200714,,13,영업중,,,,12066,"경기도 남양주시 진접읍 해밀예당1로 30-15, 1층 109호",경기도 남양주시 진접읍 금곡리 1081-5 ,12066,37.7114893318,127.1870897761,,216428.290767871    ,467686.718796029    ,청소년게임제공업,유통관련업,,,"토이즈팝, 러브푸시, 유니온, 레인보우",30.6,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,SHOW ME THE 뽑기방(쇼미더뽑기방),20190905,,13,영업중,,,,12113,"경기도 남양주시 별내중앙로 26, 진영타워 1층 114호 (별내동)",경기도 남양주시 별내동 1006-2번지 ,12113,37.6456082356,127.1259008167,,211047.581577928    ,460377.706809703    ,청소년게임제공업,유통관련업,,,,36.49,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑기명가,20191023,,13,영업중,,,,12150,"경기도 남양주시 늘을2로 20, CH리베로빌딩 115호 (호평동)",경기도 남양주시 호평동 640-2번지 CH리베로빌딩 ,12150,37.6544175949,127.2440304636,,221470.398259335    ,461373.46837775     ,청소년게임제공업,유통관련업,,,"좋아좋아윷놀이2 1대, Love push(러브 푸시) 1대, 토이즈팝 11대",36.63,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,떡쟁이,20201126,,13,영업중,,,,12205,"경기도 남양주시 와부읍 덕소로71번길 1, 104호",경기도 남양주시 와부읍 덕소리 462-13 104호,12205,37.5872822496,127.2108980463,,218551.094395505    ,453916.150493751    ,청소년게임제공업,유통관련업,,,,33.3,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,픽미업 인형뽑기,20191219,,13,영업중,,,,12011,"경기도 남양주시 진접읍 장현로 142, 1층",경기도 남양주시 진접읍 장현리 363-6번지 ,12011,37.7210207334,127.1868314976,,216408.735914183    ,468754.602813464    ,청소년게임제공업,유통관련업,,,"토이즈팝, 러브푸시, 레인보우2",48.75,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑아방,20190625,,13,영업중,,,,12150,"경기도 남양주시 늘을2로 20, CH리베로빌딩 119호 (호평동)",경기도 남양주시 호평동 640-2번지 CH리베로빌딩 ,12150,37.6544175,127.2440304,,221470.398259335    ,461373.46837775     ,청소년게임제공업,유통관련업,,,"뽀끼뽀끼2 1, 토이즈팝7, 조아조아윳놀이2 1",36.63,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,픽미픽미,20190625,,13,영업중,,,,12102,"경기도 남양주시 별내5로5번길 4-27, 1층 102호 (별내동)",경기도 남양주시 별내동 1094-4번지 ,12102,37.6502781,127.1139310,,209989.11086673     ,460892.85290759     ,청소년게임제공업,유통관련업,,,,33,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑기샵,20191119,,13,영업중,,,,12237,"경기도 남양주시 사릉로 14, 금곡프라자 1층 110호 (금곡동)",경기도 남양주시 금곡동 416-1번지 금곡프라자 ,12237,37.6342235145,127.2076668003,,218264.785802928    ,459124.445087204    ,청소년게임제공업,유통관련업,,,"러브푸시 2, 토이즈팝 9",53.36,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,오락킹,20200624,,13,영업중,,,,12055,"경기도 남양주시 진접읍 해밀예당3로 138, 반도프라자 112호",경기도 남양주시 진접읍 금곡리 972-2번지 반도프라자 ,12055,37.7215057881,127.1949905807,,217120.927886923    ,468802.196480708    ,청소년게임제공업,유통관련업,,,"이니셜D4, 엔슛, 테트리스, 버블버블, 히든캐치5, 더비시바시",17.28,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,인형뽑기노리터,20191227,,13,영업중,,,,12248,"경기도 남양주시 다산중앙로123번길 11, 휴먼파크 1층 109호 (다산동)",경기도 남양주시 다산동 6086-1번지 휴먼파크 1층 109호 ,12248,37.6235311773,127.1521441806,,,,청소년게임제공업,유통관련업,,,"럭셔리 러브푸시,토이즈팝,조아조아윷놀이,펑펑커플,펑펑커플디엠",30.74,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,용정놀이터(인형뽑기),20190716,,13,영업중,,,,12133,경기도 남양주시 진건읍 사릉로 446 (1호),경기도 남양주시 진건읍 용정리 771-11번지 (1호) ,12133,37.6579973175,127.1756151894,,215432.964034347    ,461759.217728292    ,청소년게임제공업,유통관련업,1,기타,청소년게임제공업,25,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,인형뽑기뽑기,20200501,,13,영업중,,,,12017,"경기도 남양주시 진접읍 팔야로 194, 103호",경기도 남양주시 진접읍 팔야리 825번지 ,12017,37.7516583446,127.2295121127,,220155.990263691    ,472153.442543631    ,청소년게임제공업,유통관련업,,기타,"타격의달인, 마켓크레프트3, 러브푸시, 부키부키",43,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑GET몬,20200213,,13,영업중,,,,12097,"경기도 남양주시 덕송2로6번길 28-21, 104호 (별내동)",경기도 남양주시 별내동 841-6번지 ,12097,37.6655822837,127.1173767009,,210290.417942237    ,462591.417941321    ,청소년게임제공업,유통관련업,,,아케이드 게임,26.4,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,별내뽑기,20190620,,13,영업중,,,,12097,"경기도 남양주시 덕송2로6번길 28-13, 1층 103호 (별내동)",경기도 남양주시 별내동 841-4번지 ,12097,37.6658257,127.1172070,,210275.473527439    ,462619.629807067    ,청소년게임제공업,유통관련업,,,,18.8,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,인형뽑기,20190329,,13,영업중,,,,12234,"경기도 남양주시 금곡로 29, 1층 (금곡동)",경기도 남양주시 금곡동 404-40번지 ,12234,37.6340817504,127.2062842648,,218143.155996577    ,459109.954475076    ,청소년게임제공업,유통관련업,4,학교정화(상대),"부키부키 6대, 터닝포인트 1대",23.1,3,1,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑기야 놀자,20191128,,13,영업중,,,,12019,"경기도 남양주시 진접읍 광릉내로 60, 1층",경기도 남양주시 진접읍 팔야리 786-1번지 ,12019,37.7443234283,127.2010601194,,217657.020889774    ,471345.122040772    ,청소년게임제공업,유통관련업,,,"자이언트캡쳐, 스마일 스토리, 뉴해피트윈멀티, 럭셔리 러브푸쉬",40,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,드림게임랜드,20161212,,13,영업중,,,,12066,"경기도 남양주시 진접읍 해밀예당1로 30-15, 102,103,110호","경기도 남양주시 진접읍 금곡리 1081-5번지 102,103,110호",12066,37.7114071,127.1870345,,216428.290767871,467686.718796029,청소년게임제공업,유통관련업,,,"타켓헌터2 4, 비트앤덩크 2, 아웃트런2 2, 스트라이커1945 2 1, 버블메모리즈 1, 시크릿캐슬플러스 1, 트랜스포트콤비 1",188.18,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,W GAME ZONE,20181210,,13,영업중,,,,12169,"경기도 남양주시 화도읍 먹갓로 45, 모던빌 102호",경기도 남양주시 화도읍 묵현리 455-5번지 모던빌 ,12169,37.6581366,127.2739948,,224111.939528866    ,461794.860708843    ,청소년게임제공업,유통관련업,,,"토이즈팝, 레인보우플러스2,러브푸시",37.83,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑기의 신,20200805,,13,영업중,,,,12097,"경기도 남양주시 별내3로 326, 불암타워 108호 (별내동)",경기도 남양주시 별내동 826-6 불암타워 ,12097,37.6665237111,127.1174324883,,210293.755569206    ,462687.73674692     ,청소년게임제공업,유통관련업,,,"토이즈팝, 러브푸시",38.88,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑기유단자,20200609,,13,영업중,,,,12097,"경기도 남양주시 덕송1로55번길 6, 111호 (별내동)",경기도 남양주시 별내동 825번지 ,12097,37.6660944557,127.1184778415,,210383.79555887     ,462637.731384276    ,청소년게임제공업,유통관련업,,,토이즈팝,42,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,마석 놀이터,20190820,,13,영업중,,,,12180,경기도 남양주시 화도읍 경춘로 1969-20,경기도 남양주시 화도읍 마석우리 272-1번지 ,12180,37.6518388444,127.3072419672,,227047.896303527    ,461102.314530701    ,청소년게임제공업,유통관련업,,,"토이즈팝,코코짱,조아조아윷놀이2,레인보우플러스",40,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,양지놀이터,20190705,,13,영업중,,,,12036,"경기도 남양주시 오남읍 진건오남로884번길 23, 103호",경기도 남양주시 오남읍 양지리 402번지 ,12036,37.7052990,127.1980304,,217400.493130206    ,467012.528064162    ,청소년게임제공업,유통관련업,,,,39.6,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑아뽑아 4호점,20171110,,13,영업중,,,,12097,"경기도 남양주시 덕송2로6번길 28-7, 1층 101호 (별내동)",경기도 남양주시 별내동 841-2번지 ,12097,37.6660781445,127.1170374442,,210260.735562853    ,462646.253213271    ,청소년게임제공업,유통관련업,,,,35,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,인형#,20170303,,13,영업중,,,,12223,"경기도 남양주시 평내로29번안길 30 (평내동, 주차장빌딩)",경기도 남양주시 평내동 576-5번지,12223,37.6452835,127.2341658,,220601.586466638,460356.489417353,청소년게임제공업,유통관련업,2,학교정화(상대),"스마일 스토리, 토이즈 팝",33.49,1,1,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑아뽑아,20170217,,13,영업중,,,,12102,"경기도 남양주시 별내5로5번길 11, 107호 (별내동, 성산 메디컬 타워)",경기도 남양주시 별내동 1097-2번지 성산메디컬타워 107호,12102,37.6501892,127.1125938,,209885,460899,청소년게임제공업,유통관련업,,,펑펑커플,29.07,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,덕소게임천국,20160316,,13,영업중,,,,12215,"경기도 남양주시 와부읍 덕소로 116, 2층",경기도 남양주시 와부읍 덕소리 540-5번지,12215,37.5839236,127.2119216,,218653.770241823,453542.350646932,청소년게임제공업,유통관련업,,,,154.31,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,샤인게임센터,20161107,,35,직권말소,20201023,,,12159,"경기도 남양주시 화도읍 비룡로158번길 9, 102호",경기도 남양주시 화도읍 묵현리 31-11번지 102호,12159,37.6661407449,127.3026281197,,226632              ,462683              ,청소년게임제공업,유통관련업,,,팝픈뮤직에클랄 외 6개,36.32,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,테마게임랜드,20100324,,35,직권말소,20180917,,,,"경기도 남양주시 화도읍 맷돌로 4-9 (별나라타운 209,210,211호)","경기도 남양주시 화도읍 마석우리 392-1번지 별나라타운 209,210,211호",12175,37.6571129,127.3023565,,226614.557551639,461689.023903197,청소년게임제공업,유통관련업,,,"철권,스트리트파이터,버추얼테트리스,건버드,스트라이커1945,PUMPITUP",110.16,2,,,,,,,,,,,,,,,,전체이용가,,
남양주시,고고코인뮤직박스,20150409,,35,직권말소,20180917,,,12175,경기도 남양주시 화도읍 마석중앙로37번길 47,경기도 남양주시 화도읍 마석우리 383-8번지 별나라타워(2층),12175,37.6569484,127.3032737,,226696.341188688,461668.392272895,청소년게임제공업,유통관련업,10,,뮤직박스,73.5,8,2,,,,,,,,,,,,,,,전체이용가,,
남양주시,우리게임랜드,20111011,,35,직권말소,20201023,,,,경기도 남양주시 화도읍 비룡로55번길 15,경기도 남양주시 화도읍 마석우리 560-2 ,12173,37.6570147315,127.2999880258,,226400.200201864    ,461665.091458072    ,청소년게임제공업,유통관련업,3,기타,Good Blue Sea(굿 블루 씨),100,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,게임랜드,20090511,,35,직권말소,20201023,,,,경기도 남양주시 화도읍 마석중앙로 95 (2층),경기도 남양주시 화도읍 마석우리 286-4 2층 ,12180,37.6521376532,127.3104080245,,227320.948907013    ,461132.33322931     ,청소년게임제공업,유통관련업,,,,194.15,2,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑스타,20170707,,35,직권말소,20181002,,,12260,"경기도 남양주시 도농로 5, 1층 (다산동)",경기도 남양주시 다산동 4116-1번지 1층,12260,37.6063073,127.1569794,,213796.088674918,456018.49747155,청소년게임제공업,유통관련업,7,,,64.9,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,킹덤게임장,20150904,,35,직권말소,20180917,,,12176,"경기도 남양주시 화도읍 마석로 29, 2층",경기도 남양주시 화도읍 마석우리 295-7번지,12176,37.6534177,127.3063758,,226973.304390594,461277.891531011,청소년게임제공업,유통관련업,,,씨오브드레곤,83.2,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,소품목공인테리어,20161004,,35,직권말소,20201023,,,12166,"경기도 남양주시 화도읍 비룡로 105, 101호",경기도 남양주시 화도읍 473-5 ,12166,37.6614181033,127.3028560443,,226660              ,462162              ,청소년게임제공업,유통관련업,,,왕바리,16.5,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,잼잼 인형랜드,20161011,,35,직권말소,20200201,,,12150,"경기도 남양주시 호평로46번길 8, 101호 (호평동, 홍조프라자)",경기도 남양주시 호평동 642-1번지 101호,12150,37.6551643726,127.2445314981,,221513.245559524    ,461458.638837155    ,청소년게임제공업,유통관련업,,,,41.07,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,블루게임장,20110401,,35,직권말소,20201023,031)511-7854,,,경기도 남양주시 수동면 비룡로 719 (1층),경기도 남양주시 수동면 운수리 111-3 1층 ,12031,37.7029169869,127.3266371611,,228736.804365462    ,466770.719184005    ,청소년게임제공업,유통관련업,,,철권태그토너먼트 외 7종,18.15,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,토이크레인 뽀바뽀바,20170111,,35,직권말소,20200201,,,12150,"경기도 남양주시 늘을2로14번길 5, 112호 (호평동, 샤르망메디칼프라자)",경기도 남양주시 호평동 641-1번지 112호,12150,37.6540292309,127.2444938236,,221512.003352775    ,461332.015198367    ,청소년게임제공업,유통관련업,,,코코짱 14,54.47,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,25시PC방&cafe,20180405,,35,직권말소,20201130,,,12035,경기도 남양주시 화도읍 비룡로 331,경기도 남양주시 화도읍 가곡리 168-3 ,12035,37.6806619306,127.3029979242,,226657.036348878    ,464294.597840482    ,청소년게임제공업,유통관련업,,,"카트라이더,메이플스토리",163.64,2,,,,,,,,,,,,,,,,전체이용가,,
남양주시,오뚜기 게임장,20090306,,35,직권말소,20100618,,,,경기도 남양주시 오남읍 진건오남로 654  (2층),경기도 남양주시 오남읍 오남리 203-16번지 2층,12039,37.6909368,127.2142171,,218831.313608529,465422.901462789,청소년게임제공업,유통관련업,2,,,193.86,2,1,,,,,,,,,,,,,,,전체이용가,,
남양주시,떡쟁이,20180614,,03,폐업,20201208,,,12205,"경기도 남양주시 와부읍 덕소로 67-6, 1층",경기도 남양주시 와부읍 덕소리 458-16 ,12205,37.5874529217,127.2106595261,,218551.403040984    ,453938.612859542    ,청소년게임제공업,유통관련업,,,,33.3,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,진접한가족오락관,20171103,,03,폐업,20200226,,,12020,"경기도 남양주시 진접읍 부평로 33-7, 1층 105호",경기도 남양주시 진접읍 부평리 754-3번지 ,12020,37.7407140887,127.1989743073,,217473.864622932    ,470942.517423147    ,청소년게임제공업,유통관련업,,,"러브푸시, 뉴 해피트윈 멀티, 우리두리크레인",30,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,동경게임랜드,20170228,,03,폐업,20171123,,,12218,"경기도 남양주시 경춘로1308번길 24, 지하층 (평내동)",경기도 남양주시 평내동 119-5번지,12218,37.6513893,127.2400545,,221116.383985302,461055.235489937,청소년게임제공업,유통관련업,3,학교정화(상대),청소년이용가 게임물,209.28,2,1,,,,,,,,,,,,,,,전체이용가,,
남양주시,재미나 게임랜드,20110303,,03,폐업,20150902,,,12020,경기도 남양주시 진접읍 광릉내로 22,경기도 남양주시 진접읍 부평리 612-2번지,12020,37.7417422,127.1983303,,217416.295482094,471056.740077508,청소년게임제공업,유통관련업,4,,,50,3,1,,,,,,,,,,,,,,,전체이용가,,
남양주시,덕소게임랜드,20171130,,03,폐업,20181017,,,12209,"경기도 남양주시 와부읍 수레로 66, 2층",경기도 남양주시 와부읍 덕소리 189-3번지 경춘빌딩,12209,37.5898147,127.2176672,,219160.529863203,454197.027421379,청소년게임제공업,유통관련업,,,뉴샤크아이템,162.93,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,팡팡 뽑기,20170630,,03,폐업,20180416,,,12112,"경기도 남양주시 별내중앙로 55, 103호 (별내동)",경기도 남양주시 별내동 1019번지 103호,12112,37.6472236,127.1233199,,210818.297934034,460553.402025168,청소년게임제공업,유통관련업,,,"러브푸시, 토이즈팝, 마트 크레인, 레인보우 플러스2",31.5,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,인형뽑기왕,20170928,,03,폐업,20180720,,,12215,"경기도 남양주시 와부읍 덕소로116번길 20, 102동 119호 (세양청마루)",경기도 남양주시 와부읍 덕소리 600-14번지 세양청마루 102동 119호,12215,37.5852780,127.2102724,,218523,453649,청소년게임제공업,유통관련업,,기타,,40.28,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑아봅세,20170405,,03,폐업,20200319,,,12138,경기도 남양주시 진건읍 사릉로 439-2,경기도 남양주시 진건읍 사능리 654-11번지,12138,37.6575285335,127.1758067583,,215449.509976398    ,461706.101497533    ,청소년게임제공업,유통관련업,4,주택가주변,인형뽑기,63.24,4,0,,,,,,,,,,,,,,,전체이용가,,
남양주시,잼잼 인형랜드,20161207,,03,폐업,20191107,,,12214,"경기도 남양주시 와부읍 덕소로 107, 106호 (덕소빌딩)",경기도 남양주시 와부읍 덕소리 511-1번지 ,12214,37.5843105133,127.2122284394,,218683.36255574     ,453587.535444899    ,청소년게임제공업,유통관련업,,,짱1 / 코코짱 4,16.5,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,호돌이게임랜드,20071015,,03,폐업,20101011,592-6933,,,경기도 남양주시 금곡로 46  (금곡동),경기도 남양주시 금곡동 427-31번지,472808,37.6338082,127.2081641,,218309.039709711,459079.352349291,청소년게임제공업,유통관련업,,,,70,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,장현게임랜드,20101201,,03,폐업,20110228,,,,경기도 남양주시 진접읍 장현로 142,경기도 남양주시 진접읍 장현리 363-6번지,12011,37.7210207,127.1868314,,216408.735914183,468754.602813464,청소년게임제공업,유통관련업,3,,아리조나,141.57,3,,,,,,,,,,,,,,,,전체이용가,,
남양주시,뽑아뽑아2호점,20170421,,03,폐업,20190614,,,12105,"경기도 남양주시 두물로11번길 40-19, 101호 (별내동)",경기도 남양주시 별내동 931-4번지 101호,12105,37.6575014,127.1254557,,211004.800990324    ,461695.403316426    ,청소년게임제공업,유통관련업,,,"펑펑커플 9개, 펑펑커플DM 1개",33.99,1,,,,,,,,,,,,,,,,전체이용가,,
남양주시,떳다 게임랜드,20150116,,03,폐업,20150601,,,472861,"경기도 남양주시 진접읍 해밀예당1로 50-47 (리첸타워 305호,306호)","경기도 남양주시 진접읍 금곡리 1083-4번지 리첸타워 305호,306호",12066,37.7114330,127.1877831,,216493.07691914,467690.825592483,청소년게임제공업,유통관련업,,,서브마린 파이트,131.4,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,Fun station,20161026,,03,폐업,20200730,,,12180,"경기도 남양주시 화도읍 마석로 12-3, 1층",경기도 남양주시 화도읍 창현리 488-12 ,12180,37.6521134805,127.3066216922,,226986.161339828    ,461127.464347662    ,청소년게임제공업,유통관련업,,,"토이즈팝7, 뉴해피트윈멀티3, 드래곤펀치1",58.94,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,종로게임장,20130826,,03,폐업,20140102,,,472821,경기도 남양주시 퇴계원면 경춘북로 539,경기도 남양주시 퇴계원면 퇴계원리 218-53번지 2층,12126,37.6476698,127.1434788,,212598.710020325,460606.001044037,청소년게임제공업,유통관련업,,,아케이드게임(오션키1),113.79,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,대웅오락실,20071205,,03,폐업,20080619,,,,,경기도 남양주시 별내면 청학리 683-27번지,,37.7126288,127.1192069,,,,청소년게임제공업,유통관련업,,,,12.88,,,,,,,,,,,,,,,,,,,
남양주시,마석게임장,20141218,,03,폐업,20150212,,,472845,경기도 남양주시 화도읍 경춘로 2030,경기도 남양주시 화도읍 마석우리 86-1번지 102호,12181,37.6514779,127.3143567,,227654.659492212,461033.742650253,청소년게임제공업,유통관련업,,,오션배틀,97,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,조이플러스,20091130,,03,폐업,20130328,,,,경기도 남양주시 진접읍 금강로 1447  (홈플러스 2층),경기도 남양주시 진접읍 장현리 216-1번지 홈플러스 2층,12008,37.7214591,127.1887494,,216587.285919176,468805.572134094,청소년게임제공업,유통관련업,,,X라이더 외 7종,122.53,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,대어게임장,20191209,,03,폐업,20200206,,,12015,"경기도 남양주시 진접읍 금강로 1329, 1층",경기도 남양주시 진접읍 장현리 696-2번지 ,12015,37.7133560167,127.1793387439,,215748.819182023    ,467902.536546018    ,청소년게임제공업,유통관련업,,,손씨,79.3,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,펑펑게임랜드,20181107,,03,폐업,20190930,,,12145,"경기도 남양주시 늘을3로 65-8, 1층 103-1호 (호평동, 메이플카운티)",경기도 남양주시 호평동 617-2번지 메이플카운티 ,12145,37.6598879920,127.2476633766,,221789.562289056    ,461981.088485758    ,청소년게임제공업,유통관련업,,,"펑펑커플,펑펑커플디엠,쥬피터 컷 엠와이,뉴 미니케슬",86.17,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,보물PC,20180323,,03,폐업,20180911,,,12035,"경기도 남양주시 화도읍 비룡로 340, 1층 102호",경기도 남양주시 화도읍 가곡리 163-7번지 102호,12035,37.6809393,127.3039939,,226752.656588734,464332.163982213,청소년게임제공업,유통관련업,,,"넷마블, 한게임",33,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,못된 강아지,20170327,,03,폐업,20190709,,,12150,"경기도 남양주시 늘을2로 20, 상가동 1층 103호 (호평동, CH리베로빌딩)",경기도 남양주시 호평동 640-2번지 ,12150,37.6544175,127.2440304,,221470.398259335    ,461373.46837775     ,청소년게임제공업,유통관련업,12,기타,씨크레인(c-crane),39.44,9,3,,,,,,,,,,,,,,,전체이용가,,
남양주시,T뽀끼뽀끼 ZONE,20161115,,03,폐업,20200609,,,12066,"경기도 남양주시 진접읍 해밀예당1로 30-15, 109호",경기도 남양주시 진접읍 금곡리 1081-5번지 109호,12066,37.7114893318,127.1870897761,,216428.290767871    ,467686.718796029    ,청소년게임제공업,유통관련업,,,"T크레인박스5, 터닝포인트1, 아이큐브1, 자이언트캡쳐1",30.6,,,,,,,,,,,,,,,,,전체이용가,,
남양주시,토이랜드,20170316,,03,폐업,20180303,,,12175,"경기도 남양주시 화도읍 마석중앙로37번길 47, 1층 105호 (별나라타워)",경기도 남양주시 화도읍 마석우리 383-8번지 105호,12175,37.6569758011,127.3031605595,,226696.341188688    ,461668.392272895    ,청소년게임제공업,유통관련업,,,,24.5,,,,,,,,,,,,,,,,,전체이용가,,
